treebank	n	D	Drla	Dmin
tha	41	153	560	76
tha	16	38	85	26
tha	22	66	161	39
tha	14	26	65	20
tha	34	68	385	61
tha	25	54	208	38
tha	38	99	481	66
tha	52	143	901	107
tha	17	28	96	26
tha	18	44	107.667	28
tha	21	56	146.667	45
tha	20	54	133	37
tha	12	26	47.6667	22
tha	14	39	65	23
tha	19	45	120	29
tha	19	42	120	34
tha	10	18	33	15
tha	19	53	120	31
tha	26	61	225	45
tha	13	24	56	19
tha	40	105	533	77
tha	23	43	176	38
tha	19	38	120	32
tha	25	54	208	39
tha	32	91	341	58
tha	17	56	96	26
tha	26	51	225	48
tha	22	54	161	37
tha	22	56	161	34
tha	23	37	176	37
tha	22	46	161	37
tha	15	30	74.6667	25
tha	22	74	161	36
tha	37	108	456	79
tha	22	60	161	37
tha	49	114	800	96
tha	30	62	299.667	48
tha	26	91	225	45
tha	29	55	280	53
tha	26	46	225	35
tha	28	53	261	44
tha	18	63	107.667	29
tha	41	112	560	74
tha	33	105	362.667	53
tha	20	44	133	34
tha	44	106	645	85
tha	13	24	56	19
tha	24	51	191.667	40
tha	30	73	299.667	55
tha	20	35	133	29
tha	20	54	133	32
tha	33	88	362.667	56
tha	37	91	456	65
tha	39	92	506.667	70
tha	15	31	74.6667	19
tha	32	83	341	58
tha	22	48	161	32
tha	35	79	408	51
tha	29	80	280	51
tha	36	85	431.667	65
tha	36	84	431.667	57
tha	11	21	40	15
tha	17	43	96	24
tha	22	40	161	34
tha	9	12	26.6667	12
tha	37	80	456	64
tha	38	118	481	67
tha	26	80	225	45
tha	33	56	362.667	52
tha	6	11	11.6667	7
tha	20	60	133	32
tha	12	23	47.6667	17
tha	42	120	587.667	87
tha	21	46	146.667	35
tha	17	30	96	26
tha	4	4	5	3
tha	27	63	242.667	51
tha	20	46	133	34
tha	27	49	242.667	43
tha	11	24	40	16
tha	25	61	208	46
tha	19	43	120	29
tha	25	55	208	37
tha	30	64	299.667	53
tha	13	26	56	21
tha	32	75	341	63
tha	14	35	65	23
tha	23	53	176	38
tha	36	83	431.667	64
tha	30	75	299.667	48
tha	22	49	161	35
tha	28	126	261	48
tha	33	122	362.667	57
tha	25	74	208	46
tha	35	91	408	78
tha	22	62	161	34
tha	27	68	242.667	45
tha	27	90	242.667	42
tha	13	24	56	18
tha	5	7	8	6
tha	19	35	120	31
tha	27	63	242.667	48
tha	32	78	341	60
tha	26	57	225	45
tha	17	54	96	30
tha	24	51	191.667	42
tha	31	62	320	50
tha	23	41	176	38
tha	30	62	299.667	49
tha	14	25	65	19
tha	12	21	47.6667	14
tha	15	32	74.6667	24
tha	31	63	320	58
tha	23	53	176	39
tha	16	33	85	22
tha	17	35	96	23
tha	29	78	280	55
tha	22	51	161	37
tha	15	29	74.6667	21
tha	7	13	16	6
tha	18	42	107.667	33
tha	5	7	8	4
tha	29	69	280	48
tha	16	29	85	26
tha	8	17	21	11
tha	28	62	261	54
tha	7	11	16	9
tha	20	52	133	35
tha	13	26	56	20
tha	22	60	161	42
tha	15	32	74.6667	23
tha	14	22	65	18
tha	23	45	176	40
tha	13	23	56	21
tha	16	38	85	25
tha	20	67	133	37
tha	28	53	261	45
tha	5	5	8	5
tha	6	9	11.6667	7
tha	25	41	208	39
tha	13	20	56	19
tha	27	68	242.667	52
tha	25	52	208	44
tha	30	72	299.667	56
tha	11	20	40	16
tha	20	47	133	33
tha	26	96	225	44
tha	31	84	320	66
tha	26	54	225	46
tha	7	10	16	8
tha	26	62	225	48
tha	30	70	299.667	56
tha	18	42	107.667	33
tha	26	74	225	42
tha	22	53	161	36
tha	16	38	85	25
tha	23	70	176	47
tha	29	66	280	51
tha	21	47	146.667	38
tha	4	4	5	4
tha	18	44	107.667	36
tha	17	36	96	31
tha	27	52	242.667	45
tha	8	13	21	9
tha	19	50	120	30
tha	18	52	107.667	25
tha	16	34	85	27
tha	22	38	161	35
tha	30	59	299.667	50
tha	33	71	362.667	66
tha	23	55	176	43
tha	26	59	225	43
tha	29	58	280	48
tha	5	8	8	5
tha	5	7	8	5
tha	28	71	261	56
tha	37	77	456	71
tha	25	59	208	45
tha	23	62	176	44
tha	9	12	26.6667	10
tha	9	17	26.6667	12
tha	24	61	191.667	50
tha	25	71	208	45
tha	8	13	21	11
tha	9	14	26.6667	12
tha	23	38	176	31
tha	24	49	191.667	38
tha	24	49	191.667	44
tha	31	71	320	54
tha	13	28	56	19
tha	10	19	33	14
tha	12	21	47.6667	17
tha	27	64	242.667	49
tha	32	112	341	60
tha	24	62	191.667	49
tha	25	48	208	40
tha	21	49	146.667	34
tha	21	39	146.667	31
tha	12	19	47.6667	16
tha	21	58	146.667	39
tha	11	18	40	14
tha	29	81	280	52
tha	13	23	56	21
tha	19	37	120	33
tha	22	50	161	40
tha	10	18	33	15
tha	21	60	146.667	29
tha	16	55	85	25
tha	29	73	280	52
tha	26	61	225	44
tha	29	55	280	52
tha	22	47	161	37
tha	29	93	280	58
tha	33	91	362.667	66
tha	19	42	120	33
tha	22	43	161	39
tha	31	85	320	61
tha	15	29	74.6667	26
tha	24	60	191.667	40
tha	28	76	261	52
tha	36	102	431.667	65
tha	17	38	96	24
tha	44	133	645	95
tha	24	64	191.667	46
tha	19	43	120	28
tha	10	18	33	14
tha	37	99	456	78
tha	13	25	56	20
tha	23	56	176	37
tha	29	81	280	52
tha	10	15	33	14
tha	21	46	146.667	38
tha	24	52	191.667	42
tha	25	49	208	40
tha	19	48	120	31
tha	13	24	56	21
tha	15	47	74.6667	25
tha	11	21	40	16
tha	16	34	85	25
tha	15	34	74.6667	28
tha	27	54	242.667	48
tha	27	54	242.667	51
tha	9	12	26.6667	11
tha	11	24	40	20
tha	35	79	408	64
tha	17	36	96	26
tha	6	7	11.6667	6
tha	23	55	176	38
tha	10	17	33	15
tha	26	66	225	49
tha	15	35	74.6667	23
tha	15	28	74.6667	22
tha	16	45	85	39
tha	22	70	161	43
tha	22	46	161	34
tha	17	36	96	26
tha	32	83	341	62
tha	12	27	47.6667	21
tha	15	26	74.6667	25
tha	26	57	225	43
tha	25	55	208	41
tha	19	41	120	33
tha	19	47	120	30
tha	16	25	85	23
tha	15	26	74.6667	22
tha	29	82	280	54
tha	16	28	85	25
tha	8	12	21	12
tha	23	64	176	42
tha	22	55	161	39
tha	37	95	456	72
tha	10	18	33	15
tha	28	67	261	43
tha	15	31	74.6667	24
tha	22	81	161	35
tha	22	47	161	36
tha	21	52	146.667	34
tha	20	31	133	29
tha	21	58	146.667	39
tha	28	69	261	46
tha	23	48	176	41
tha	19	45	120	32
tha	32	83	341	62
tha	22	48	161	40
tha	15	39	74.6667	23
tha	19	41	120	32
tha	23	47	176	40
tha	12	23	47.6667	16
tha	20	79	133	37
tha	18	38	107.667	34
tha	16	36	85	30
tha	14	20	65	19
tha	26	55	225	44
tha	28	74	261	51
tha	28	46	261	42
tha	29	84	280	47
tha	17	39	96	25
tha	22	56	161	35
tha	22	47	161	38
tha	24	59	191.667	39
tha	28	67	261	45
tha	28	88	261	59
tha	22	46	161	42
tha	9	15	26.6667	14
tha	13	27	56	23
tha	16	31	85	25
tha	33	82	362.667	58
tha	15	26	74.6667	21
tha	24	49	191.667	46
tha	23	48	176	33
tha	12	16	47.6667	15
tha	8	13	21	9
tha	20	42	133	30
tha	23	44	176	37
tha	10	18	33	15
tha	26	51	225	43
tha	9	11	26.6667	11
tha	13	25	56	23
tha	24	56	191.667	43
tha	14	38	65	23
tha	20	46	133	33
tha	21	39	146.667	36
tha	22	40	161	29
tha	20	71	133	42
tha	21	42	146.667	33
tha	11	25	40	16
tha	13	24	56	21
tha	16	31	85	26
tha	17	34	96	28
tha	34	82	385	61
tha	14	28	65	18
tha	17	38	96	27
tha	29	76	280	55
tha	13	30	56	18
tha	15	39	74.6667	22
tha	20	53	133	35
tha	16	33	85	25
tha	21	42	146.667	35
tha	18	33	107.667	27
tha	12	17	47.6667	17
tha	10	14	33	11
tha	18	42	107.667	30
tha	14	25	65	23
tha	32	94	341	62
tha	21	48	146.667	35
tha	29	72	280	52
tha	34	79	385	64
tha	16	26	85	23
tha	13	20	56	18
tha	29	75	280	57
tha	13	22	56	18
tha	35	99	408	71
tha	23	54	176	40
tha	33	69	362.667	61
tha	17	33	96	28
tha	25	60	208	45
tha	15	23	74.6667	20
tha	20	43	133	34
tha	39	81	506.667	77
tha	31	75	320	60
tha	28	74	261	47
tha	22	48	161	40
tha	46	153	705	87
tha	21	46	146.667	33
tha	10	16	33	13
tha	19	39	120	33
tha	26	88	225	45
tha	39	99	506.667	76
tha	28	70	261	52
tha	20	40	133	33
tha	24	50	191.667	43
tha	13	24	56	20
tha	10	24	33	12
tha	21	38	146.667	36
tha	20	39	133	38
tha	37	101	456	71
tha	19	48	120	30
tha	34	86	385	72
tha	29	79	280	55
tha	10	18	33	12
tha	18	44	107.667	28
tha	26	74	225	46
tha	17	36	96	24
tha	20	52	133	36
tha	12	18	47.6667	16
tha	14	24	65	20
tha	19	31	120	28
tha	19	38	120	26
tha	19	27	120	25
tha	17	30	96	25
tha	25	57	208	42
tha	16	32	85	25
tha	38	93	481	77
tha	20	33	133	28
tha	21	50	146.667	36
tha	48	132	767.667	100
tha	12	18	47.6667	14
tha	33	80	362.667	67
tha	8	13	21	10
tha	11	13	40	11
tha	10	17	33	14
tha	13	23	56	16
tha	8	13	21	9
tha	18	42	107.667	28
tha	22	44	161	34
tha	27	65	242.667	51
tha	32	91	341	63
tha	17	33	96	26
tha	46	130	705	96
tha	18	46	107.667	26
tha	18	33	107.667	28
tha	9	15	26.6667	11
tha	15	27	74.6667	22
tha	22	57	161	40
tha	19	38	120	32
tha	17	32	96	25
tha	22	42	161	39
tha	21	48	146.667	38
tha	20	50	133	30
tha	27	54	242.667	47
tha	18	33	107.667	26
tha	20	40	133	32
tha	27	57	242.667	49
tha	17	42	96	25
tha	14	27	65	22
tha	25	58	208	45
tha	20	51	133	42
tha	19	36	120	29
tha	21	38	146.667	32
tha	21	44	146.667	33
tha	21	57	146.667	43
tha	31	65	320	55
tha	48	131	767.667	106
tha	16	46	85	23
tha	39	83	506.667	70
tha	30	63	299.667	53
tha	20	65	133	31
tha	11	20	40	15
tha	20	40	133	30
tha	20	41	133	33
tha	37	86	456	71
tha	19	33	120	30
tha	21	48	146.667	40
tha	17	36	96	26
tha	18	29	107.667	29
tha	25	58	208	41
tha	24	43	191.667	42
tha	18	35	107.667	28
tha	17	39	96	27
tha	16	36	85	25
tha	38	140	481	82
tha	15	34	74.6667	23
tha	18	39	107.667	29
tha	30	101	299.667	56
tha	17	44	96	29
tha	38	90	481	74
tha	22	46	161	37
tha	18	37	107.667	26
tha	17	32	96	27
tha	19	39	120	32
tha	23	53	176	41
tha	25	60	208	44
tha	17	34	96	29
tha	34	100	385	57
tha	11	20	40	15
tha	24	57	191.667	40
tha	29	69	280	55
tha	16	33	85	27
tha	12	27	47.6667	18
tha	18	31	107.667	27
tha	22	39	161	36
tha	26	48	225	44
tha	24	49	191.667	45
tha	31	70	320	56
tha	25	67	208	47
tha	22	50	161	36
tha	36	91	431.667	61
tha	27	60	242.667	46
tha	9	15	26.6667	13
tha	45	113	674.667	90
tha	32	72	341	61
tha	22	36	161	32
tha	25	59	208	40
tha	25	47	208	36
tha	22	45	161	38
tha	17	55	96	23
tha	26	65	225	52
tha	25	67	208	47
tha	28	55	261	50
tha	18	36	107.667	28
tha	21	45	146.667	37
tha	29	58	280	52
tha	6	9	11.6667	7
tha	24	53	191.667	45
tha	20	38	133	32
tha	28	69	261	50
tha	23	44	176	34
tha	31	72	320	57
tha	12	18	47.6667	15
tha	19	48	120	30
tha	20	37	133	33
tha	8	10	21	9
tha	7	9	16	8
tha	15	33	74.6667	24
tha	34	75	385	61
tha	14	45	65	21
tha	19	41	120	32
tha	20	37	133	32
tha	26	77	225	49
tha	29	61	280	52
tha	18	58	107.667	30
tha	23	56	176	39
tha	11	17	40	15
tha	27	58	242.667	49
tha	28	69	261	44
tha	48	161	767.667	93
tha	38	113	481	66
tha	49	127	800	99
tha	20	44	133	29
tha	22	37	161	34
tha	35	78	408	63
tha	16	39	85	26
tha	11	21	40	13
tha	17	31	96	27
tha	36	132	431.667	70
tha	36	115	431.667	78
tha	16	37	85	25
tha	12	18	47.6667	17
tha	21	51	146.667	44
tha	41	104	560	81
tha	31	74	320	61
tha	11	19	40	15
tha	14	35	65	23
tha	15	26	74.6667	21
tha	30	51	299.667	46
tha	8	11	21	10
tha	30	71	299.667	53
tha	10	18	33	14
tha	28	70	261	53
tha	20	38	133	32
tha	14	26	65	20
tha	20	44	133	32
tha	15	33	74.6667	20
tha	12	20	47.6667	17
tha	31	71	320	53
tha	31	75	320	61
tha	23	49	176	39
tha	27	57	242.667	46
tha	27	72	242.667	45
tha	33	88	362.667	60
tha	19	43	120	33
tha	16	31	85	24
tha	13	20	56	16
tha	21	37	146.667	32
tha	21	47	146.667	35
tha	27	69	242.667	48
tha	31	82	320	58
tha	14	25	65	20
tha	38	83	481	71
tha	24	62	191.667	43
tha	29	65	280	54
tha	32	116	341	61
tha	18	36	107.667	30
tha	31	85	320	56
tha	13	30	56	18
tha	43	106	616	80
tha	29	84	280	50
tha	17	40	96	25
tha	23	62	176	47
tha	30	82	299.667	53
tha	16	33	85	26
tha	27	82	242.667	52
tha	31	60	320	51
tha	20	42	133	30
tha	23	41	176	35
tha	31	67	320	53
tha	20	38	133	30
tha	27	68	242.667	42
tha	28	61	261	49
tha	28	69	261	49
tha	40	104	533	87
tha	33	93	362.667	61
tha	51	114	866.667	92
tha	21	44	146.667	34
tha	31	75	320	67
tha	12	26	47.6667	16
tha	16	46	85	29
tha	17	36	96	26
tha	17	32	96	25
tha	16	24	85	22
tha	38	82	481	70
tha	20	38	133	33
tha	19	49	120	27
tha	17	29	96	26
tha	12	19	47.6667	17
tha	20	43	133	37
tha	19	34	120	27
tha	16	27	85	22
tha	20	33	133	29
tha	13	25	56	19
tha	20	39	133	33
tha	24	46	191.667	37
tha	21	47	146.667	35
tha	20	50	133	35
tha	31	72	320	57
tha	17	32	96	26
tha	21	44	146.667	38
tha	21	33	146.667	32
tha	12	21	47.6667	16
tha	27	80	242.667	50
tha	8	13	21	11
tha	8	14	21	8
tha	28	97	261	51
tha	18	44	107.667	29
tha	16	24	85	20
tha	14	30	65	20
tha	26	70	225	43
tha	25	51	208	41
tha	23	57	176	42
tha	25	66	208	46
tha	29	90	280	54
tha	37	99	456	76
tha	33	80	362.667	63
tha	35	84	408	66
tha	23	37	176	35
tha	33	83	362.667	65
tha	21	41	146.667	32
tha	23	61	176	42
tha	12	18	47.6667	15
tha	30	85	299.667	60
tha	15	31	74.6667	21
tha	25	69	208	43
tha	24	48	191.667	41
tha	14	25	65	20
tha	11	21	40	18
tha	12	20	47.6667	15
tha	41	108	560	82
tha	26	60	225	46
tha	24	54	191.667	38
tha	31	58	320	55
tha	22	50	161	36
tha	16	24	85	23
tha	13	24	56	17
tha	25	53	208	40
tha	27	56	242.667	41
tha	21	45	146.667	35
tha	34	79	385	61
tha	34	90	385	57
tha	28	64	261	50
tha	11	22	40	17
tha	27	78	242.667	52
tha	10	15	33	12
tha	17	29	96	27
tha	31	72	320	60
tha	26	58	225	50
tha	22	57	161	37
tha	35	97	408	69
tha	12	17	47.6667	16
tha	24	48	191.667	39
tha	24	55	191.667	41
tha	25	71	208	45
tha	28	67	261	53
tha	31	80	320	63
tha	15	32	74.6667	28
tha	16	31	85	23
tha	37	92	456	72
tha	29	75	280	51
tha	15	20	74.6667	20
tha	28	60	261	47
tha	26	51	225	44
tha	20	36	133	30
tha	17	40	96	26
tha	8	12	21	10
tha	45	127	674.667	88
tha	9	15	26.6667	11
tha	17	44	96	32
tha	24	51	191.667	48
tha	25	49	208	44
tha	14	25	65	22
tha	34	88	385	60
tha	31	94	320	61
tha	33	66	362.667	56
tha	18	38	107.667	32
tha	31	67	320	50
tha	16	33	85	26
tha	23	50	176	38
tha	40	106	533	79
tha	20	44	133	37
tha	22	49	161	39
tha	16	27	85	23
tha	29	59	280	49
tha	30	57	299.667	51
tha	11	14	40	14
tha	26	63	225	46
tha	17	32	96	23
tha	34	89	385	64
tha	45	110	674.667	85
tha	16	34	85	23
tha	17	28	96	26
tha	23	56	176	41
tha	20	45	133	30
tha	25	51	208	38
tha	15	41	74.6667	28
tha	19	46	120	37
tha	24	51	191.667	43
tha	18	48	107.667	31
tha	25	56	208	44
tha	19	48	120	31
tha	10	13	33	13
tha	55	118	1008	108
tha	18	34	107.667	31
tha	12	28	47.6667	18
tha	36	140	431.667	67
tha	5	7	8	6
tha	20	47	133	32
tha	22	54	161	37
tha	13	23	56	20
tha	14	27	65	18
tha	15	49	74.6667	25
tha	8	13	21	10
tha	12	24	47.6667	15
tha	26	81	225	52
tha	12	25	47.6667	18
tha	9	21	26.6667	17
tha	16	41	85	28
tha	25	53	208	45
tha	9	15	26.6667	14
tha	8	15	21	10
tha	18	47	107.667	38
tha	21	57	146.667	35
tha	9	19	26.6667	11
tha	31	76	320	58
tha	33	78	362.667	55
tha	24	39	191.667	35
tha	8	18	21	13
tha	9	11	26.6667	8
tha	12	21	47.6667	15
tha	26	63	225	47
tha	32	70	341	51
tha	12	19	47.6667	17
tha	36	110	431.667	67
tha	12	24	47.6667	16
tha	21	40	146.667	35
tha	16	55	85	27
tha	46	121	705	94
tha	31	97	320	61
tha	41	107	560	79
tha	16	36	85	24
tha	21	58	146.667	37
tha	17	43	96	28
tha	8	11	21	9
tha	14	24	65	21
tha	25	99	208	46
tha	17	31	96	25
tha	34	79	385	61
tha	28	63	261	51
tha	21	38	146.667	33
tha	20	41	133	34
tha	14	37	65	18
tha	20	52	133	33
tha	14	30	65	19
tha	32	120	341	58
tha	17	32	96	26
tha	18	45	107.667	26
tha	16	35	85	24
tha	30	77	299.667	56
tha	13	30	56	17
tha	11	24	40	17
tha	24	53	191.667	44
tha	25	60	208	38
tha	26	63	225	49
tha	7	8	16	7
tha	32	74	341	55
tha	22	54	161	36
tha	21	42	146.667	35
tha	17	47	96	33
tha	13	39	56	23
tha	6	8	11.6667	6
tha	21	41	146.667	32
tha	17	29	96	27
tha	13	18	56	16
tha	19	40	120	35
tha	12	25	47.6667	17
tha	35	78	408	62
tha	26	63	225	44
tha	20	39	133	34
tha	38	80	481	75
tha	23	43	176	33
tha	14	24	65	19
tha	19	40	120	33
tha	27	55	242.667	43
tha	26	58	225	42
tha	22	58	161	37
tha	26	61	225	45
tha	18	36	107.667	32
tha	22	49	161	34
tha	31	90	320	57
tha	10	23	33	13
tha	34	81	385	59
tha	13	32	56	20
tha	21	39	146.667	32
tha	7	9	16	8
tha	14	31	65	23
tha	16	28	85	24
tha	14	30	65	21
tha	25	52	208	42
tha	11	20	40	17
tha	20	46	133	33
tha	14	26	65	18
tha	21	44	146.667	35
tha	30	78	299.667	62
tha	17	36	96	24
tha	41	146	560	75
tha	15	32	74.6667	24
tha	36	88	431.667	64
tha	26	59	225	43
tha	18	37	107.667	32
tha	38	103	481	85
tha	20	47	133	35
tha	12	22	47.6667	18
tha	25	56	208	41
tha	28	82	261	47
tha	10	14	33	12
tha	17	41	96	23
tha	25	75	208	46
tha	24	38	191.667	35
tha	31	83	320	61
tha	18	41	107.667	28
tha	13	18	56	18
tha	23	52	176	40
tha	11	17	40	14
tha	23	54	176	38
tha	11	19	40	17
tha	16	24	85	23
tha	7	14	16	8
tha	14	25	65	20
tha	14	27	65	21
tha	12	23	47.6667	18
tha	26	52	225	43
tha	20	46	133	34
tha	19	38	120	29
tha	24	51	191.667	43
tha	21	45	146.667	34
tha	27	76	242.667	46
tha	8	12	21	10
tha	14	31	65	23
tha	18	37	107.667	26
tha	30	64	299.667	53
tha	23	50	176	42
tha	15	28	74.6667	23
tha	12	19	47.6667	16
tha	19	35	120	31
tha	10	16	33	13
tha	21	39	146.667	32
tha	25	53	208	41
tha	19	47	120	30
tha	23	47	176	32
tha	25	59	208	43
tha	17	38	96	27
tha	14	31	65	22
tha	17	39	96	29
tha	12	20	47.6667	17
tha	10	17	33	14
tha	33	66	362.667	60
tha	24	48	191.667	37
tha	26	62	225	42
tha	20	40	133	33
tha	13	19	56	17
tha	21	46	146.667	36
tha	5	6	8	6
tha	25	52	208	44
tha	28	57	261	48
tha	13	27	56	20
tha	16	26	85	22
tha	21	43	146.667	34
tha	38	98	481	78
tha	26	62	225	45
tha	17	32	96	27
tha	19	35	120	30
tha	18	35	107.667	31
tha	26	68	225	47
tha	12	20	47.6667	16
tha	38	113	481	80
tha	30	55	299.667	51
tha	20	47	133	33
tha	24	76	191.667	40
tha	27	63	242.667	51
tha	17	26	96	24
tha	26	58	225	45
tha	31	86	320	60
tha	28	68	261	49
tha	20	40	133	32
tha	25	44	208	40
tha	33	87	362.667	71
tha	31	63	320	55
tha	23	53	176	41
tha	32	70	341	55
tha	15	32	74.6667	25
tha	25	56	208	45
tha	23	56	176	44
tha	22	50	161	38
tha	34	82	385	69
tha	27	64	242.667	54
tha	20	37	133	32
tha	22	44	161	37
tha	17	36	96	28
tha	25	60	208	42
tha	25	47	208	42
tha	23	44	176	40
tha	29	64	280	52
tha	25	68	208	43
tha	31	73	320	55
tha	31	79	320	57
tha	48	143	767.667	99
tha	25	52	208	46
tha	41	125	560	81
tha	20	42	133	32
tha	16	28	85	25
tha	31	85	320	55
tha	27	65	242.667	52
tha	30	58	299.667	52
tha	20	38	133	27
tha	20	53	133	32
tha	23	50	176	41
tha	23	74	176	42
tha	18	29	107.667	24
tha	32	86	341	55
tha	36	111	431.667	77
tha	20	34	133	27
tha	29	57	280	48
tha	31	87	320	58
tha	17	40	96	26
tha	28	67	261	51
tha	16	27	85	23
tha	19	36	120	31
tha	32	78	341	57
tha	26	59	225	47
tha	36	103	431.667	71
tha	26	55	225	44
tha	25	56	208	47
tha	37	91	456	65
tha	30	72	299.667	51
tha	16	26	85	22
tha	22	49	161	36
tha	63	222	1322.67	128
tha	27	54	242.667	42
tur	27	81	242.667	45
tur	16	36	85	23
tur	26	81	225	42
tur	17	41	96	23
tur	7	13	16	8
tur	6	9	11.6667	5
tur	7	10	16	8
tur	27	132	242.667	51
tur	13	37	56	19
tur	7	11	16	8
tur	14	30	65	20
tur	15	26	74.6667	22
tur	14	29	65	19
tur	21	62	146.667	30
tur	14	36	65	22
tur	8	16	21	10
tur	10	24	33	12
tur	33	93	362.667	64
tur	14	41	65	27
tur	19	58	120	29
tur	10	22	33	12
tur	9	15	26.6667	9
tur	21	62	146.667	34
tur	9	15	26.6667	12
tur	10	22	33	13
tur	14	37	65	22
tur	20	76	133	32
tur	19	39	120	28
tur	19	64	120	33
tur	32	107	341	62
tur	22	79	161	37
tur	13	32	56	18
tur	15	40	74.6667	21
tur	20	86	133	31
tur	15	57	74.6667	22
tur	15	48	74.6667	23
tur	15	37	74.6667	23
tur	8	18	21	10
tur	7	15	16	7
tur	9	14	26.6667	9
tur	14	42	65	18
tur	8	18	21	9
tur	15	53	74.6667	22
tur	28	91	261	41
tur	24	73	191.667	45
tur	26	139	225	41
tur	11	24	40	16
tur	25	72	208	37
tur	16	40	85	24
tur	22	73	161	36
tur	13	31	56	18
tur	16	42	85	23
tur	7	9	16	6
tur	21	77	146.667	29
tur	14	29	65	22
tur	30	66	299.667	49
tur	28	91	261	48
tur	16	47	85	24
tur	14	25	65	20
tur	13	50	56	22
tur	12	37	47.6667	17
tur	11	28	40	15
tur	8	14	21	10
tur	11	22	40	13
tur	10	31	33	15
tur	3	3	2.66667	2
tur	18	53	107.667	31
tur	14	33	65	20
tur	10	21	33	14
tur	23	66	176	40
tur	17	44	96	24
tur	16	49	85	25
tur	12	25	47.6667	17
tur	19	47	120	30
tur	11	30	40	14
tur	19	45	120	32
tur	18	48	107.667	30
tur	14	33	65	17
tur	19	56	120	29
tur	12	28	47.6667	17
tur	10	22	33	13
tur	20	53	133	31
tur	26	83	225	42
tur	14	44	65	22
tur	28	109	261	47
tur	17	63	96	25
tur	19	77	120	37
tur	17	80	96	26
tur	24	82	191.667	33
tur	17	52	96	22
tur	11	24	40	15
tur	28	94	261	46
tur	31	160	320	55
tur	15	41	74.6667	21
tur	28	104	261	48
tur	7	9	16	8
tur	16	33	85	21
tur	21	54	146.667	31
tur	16	57	85	23
tur	16	58	85	24
tur	25	61	208	42
tur	17	47	96	27
tur	30	96	299.667	53
tur	14	25	65	20
tur	30	105	299.667	57
tur	19	42	120	30
tur	30	70	299.667	42
tur	22	47	161	38
tur	23	85	176	36
tur	19	53	120	28
tur	10	22	33	13
tur	12	24	47.6667	17
tur	18	55	107.667	27
tur	7	8	16	8
tur	27	86	242.667	44
tur	30	83	299.667	53
tur	21	77	146.667	33
tur	19	48	120	28
tur	6	7	11.6667	7
tur	18	46	107.667	28
tur	12	19	47.6667	15
tur	30	75	299.667	55
tur	13	36	56	18
tur	13	29	56	19
tur	3	2	2.66667	2
tur	16	50	85	25
tur	16	52	85	24
tur	23	76	176	35
tur	8	13	21	10
tur	16	39	85	23
tur	13	21	56	16
tur	12	23	47.6667	14
tur	21	97	146.667	37
tur	8	14	21	12
tur	18	58	107.667	30
tur	7	12	16	7
tur	16	33	85	22
tur	23	67	176	36
tur	14	35	65	19
tur	13	21	56	19
tur	15	40	74.6667	21
tur	27	74	242.667	45
tur	21	64	146.667	36
tur	21	54	146.667	32
tur	17	48	96	27
tur	16	34	85	23
tur	15	34	74.6667	20
tur	8	18	21	8
tur	3	3	2.66667	2
tur	14	40	65	17
tur	18	50	107.667	26
tur	19	69	120	30
tur	18	48	107.667	28
tur	12	28	47.6667	16
tur	15	36	74.6667	22
tur	20	52	133	31
tur	13	44	56	18
tur	18	51	107.667	25
tur	8	13	21	8
tur	8	15	21	9
tur	10	14	33	13
tur	21	54	146.667	31
tur	13	33	56	21
tur	8	10	21	9
tur	13	19	56	15
tur	17	36	96	24
tur	12	29	47.6667	17
tur	12	30	47.6667	18
tur	5	7	8	4
tur	10	21	33	13
tur	3	3	2.66667	2
tur	17	38	96	26
tur	11	40	40	16
tur	5	7	8	4
tur	18	35	107.667	28
tur	5	6	8	5
tur	11	17	40	17
tur	8	12	21	9
tur	15	34	74.6667	21
tur	12	22	47.6667	17
tur	12	32	47.6667	17
tur	14	32	65	22
tur	12	30	47.6667	17
tur	14	21	65	18
tur	16	45	85	21
tur	13	35	56	17
tur	4	3	5	3
tur	6	8	11.6667	6
tur	13	27	56	16
tur	9	17	26.6667	10
tur	20	53	133	30
tur	14	30	65	18
tur	24	62	191.667	44
tur	3	3	2.66667	2
tur	12	30	47.6667	17
tur	20	68	133	30
tur	19	46	120	33
tur	15	46	74.6667	22
tur	6	7	11.6667	6
tur	19	62	120	28
tur	22	75	161	39
tur	8	19	21	9
tur	26	71	225	38
tur	21	56	146.667	36
tur	13	28	56	17
tur	14	25	65	22
tur	17	57	96	27
tur	16	36	85	26
tur	4	5	5	3
tur	13	25	56	21
tur	8	23	21	9
tur	19	60	120	30
tur	5	5	8	5
tur	11	18	40	14
tur	7	14	16	8
tur	13	38	56	18
tur	13	32	56	18
tur	17	57	96	29
tur	26	92	225	44
tur	16	44	85	24
tur	15	37	74.6667	20
tur	20	52	133	28
tur	4	4	5	3
tur	7	19	16	9
tur	21	68	146.667	34
tur	13	26	56	19
tur	15	37	74.6667	21
tur	17	60	96	27
tur	5	8	8	5
tur	6	7	11.6667	7
tur	18	77	107.667	31
tur	18	50	107.667	31
tur	5	8	8	5
tur	5	7	8	5
tur	21	52	146.667	28
tur	19	53	120	30
tur	18	59	107.667	28
tur	19	45	120	29
tur	11	18	40	14
tur	6	9	11.6667	6
tur	8	13	21	10
tur	24	63	191.667	44
tur	30	110	299.667	60
tur	15	47	74.6667	24
tur	14	42	65	19
tur	12	20	47.6667	14
