treebank	n	D	Drla	Dmin
tha	13	20	56	17
tha	16	30	85	25
tha	17	29	96	23
tha	34	74	385	55
tha	14	26	65	17
tha	17	34	96	27
tha	29	69	280	46
tha	13	28	56	18
tha	15	33	74.6667	19
tha	20	49	133	32
tha	16	31	85	21
tha	21	38	146.667	30
tha	18	26	107.667	24
tha	12	16	47.6667	15
tha	10	13	33	10
tha	18	37	107.667	27
tha	14	23	65	21
tha	32	90	341	57
tha	21	46	146.667	32
tha	29	64	280	47
tha	34	66	385	55
tha	16	21	85	18
tha	13	19	56	16
tha	29	65	280	48
tha	13	19	56	16
tha	35	96	408	63
tha	23	49	176	38
tha	33	66	362.667	54
tha	17	29	96	24
tha	25	53	208	40
tha	15	22	74.6667	18
tha	20	42	133	31
tha	39	69	506.667	67
tha	31	68	320	54
tha	28	60	261	46
tha	22	44	161	36
tha	46	127	705	78
tha	21	41	146.667	29
tha	10	16	33	11
tha	19	36	120	31
tha	26	75	225	39
tha	39	91	506.667	66
tha	28	62	261	43
tha	20	43	133	31
tha	24	44	191.667	36
tha	13	29	56	15
tha	10	20	33	12
tha	21	32	146.667	31
tha	20	37	133	29
tha	37	94	456	66
tha	19	47	120	27
tha	34	82	385	63
tha	29	73	280	46
tha	10	16	33	12
tha	18	37	107.667	24
tha	26	65	225	37
tha	17	27	96	22
tha	20	46	133	33
tha	12	17	47.6667	15
tha	14	22	65	18
tha	19	27	120	25
tha	19	32	120	23
tha	19	23	120	22
tha	17	26	96	21
tha	25	52	208	39
tha	16	28	85	22
tha	38	84	481	65
tha	20	28	133	24
tha	21	45	146.667	31
tha	48	106	767.667	82
tha	12	18	47.6667	14
tha	33	64	362.667	53
tha	8	13	21	10
tha	11	12	40	10
tha	10	21	33	13
tha	13	22	56	13
tha	8	13	21	9
tha	18	37	107.667	26
tha	22	42	161	30
tha	27	53	242.667	41
tha	32	82	341	55
tha	17	26	96	22
tha	46	113	705	83
tha	18	37	107.667	24
tha	18	24	107.667	24
tha	9	16	26.6667	9
tha	15	21	74.6667	17
tha	22	52	161	37
tha	19	32	120	28
tha	17	29	96	23
tha	22	38	161	36
tha	21	47	146.667	33
tha	20	48	133	29
tha	27	52	242.667	42
tha	18	28	107.667	23
tha	20	38	133	30
tha	27	65	242.667	40
tha	17	40	96	22
tha	14	29	65	20
tha	25	51	208	37
tha	20	47	133	38
tha	19	31	120	27
tha	21	36	146.667	29
tha	21	38	146.667	30
tha	21	45	146.667	33
tha	31	60	320	49
tha	48	128	767.667	95
tha	16	41	85	21
tha	39	77	506.667	63
tha	30	54	299.667	49
tha	20	48	133	29
tha	11	16	40	13
tha	20	36	133	26
tha	20	38	133	31
tha	37	85	456	62
tha	19	28	120	26
tha	21	44	146.667	36
tha	17	37	96	25
tha	18	26	107.667	26
tha	25	51	208	39
tha	24	41	191.667	38
tha	18	33	107.667	25
tha	17	32	96	22
tha	16	28	85	21
tha	38	127	481	70
tha	15	29	74.6667	20
tha	18	34	107.667	24
tha	30	95	299.667	54
tha	17	42	96	23
tha	38	80	481	67
tha	22	32	161	31
tha	18	34	107.667	23
tha	17	34	96	24
tha	19	38	120	30
tha	23	50	176	36
tha	25	48	208	35
tha	17	31	96	25
tha	34	88	385	50
tha	11	17	40	13
tha	24	52	191.667	36
tha	29	58	280	48
tha	16	25	85	22
tha	12	21	47.6667	16
tha	18	30	107.667	23
tha	22	34	161	30
tha	26	43	225	40
tha	24	45	191.667	37
tha	31	63	320	47
tha	25	61	208	43
tha	22	45	161	38
tha	36	79	431.667	54
tha	27	60	242.667	42
tha	9	15	26.6667	11
tha	45	106	674.667	86
tha	32	63	341	50
tha	22	31	161	28
tha	25	50	208	38
tha	25	41	208	33
tha	22	44	161	35
tha	17	50	96	22
tha	26	54	225	43
tha	25	56	208	40
tha	28	49	261	43
tha	18	34	107.667	23
tha	21	36	146.667	30
tha	29	52	280	44
tha	6	8	11.6667	6
tha	24	45	191.667	37
tha	20	33	133	26
tha	28	60	261	46
tha	23	40	176	30
tha	31	64	320	56
tha	12	17	47.6667	14
tha	19	47	120	29
tha	20	30	133	29
tha	8	8	21	8
tha	7	8	16	7
tha	15	27	74.6667	20
tha	34	71	385	58
tha	14	42	65	20
tha	19	36	120	28
tha	20	32	133	27
tha	26	68	225	41
tha	29	55	280	45
tha	18	53	107.667	27
tha	23	52	176	35
tha	11	17	40	14
tha	27	55	242.667	44
tha	28	58	261	42
tha	48	138	767.667	85
tha	38	107	481	62
tha	49	109	800	83
tha	20	33	133	26
tha	22	34	161	29
tha	35	71	408	58
tha	16	36	85	23
tha	11	19	40	12
tha	17	26	96	22
tha	36	157	431.667	58
tha	36	111	431.667	70
tha	16	40	85	20
tha	12	15	47.6667	13
tha	21	52	146.667	33
tha	41	93	560	73
tha	31	72	320	51
tha	11	18	40	15
tha	14	42	65	18
tha	15	22	74.6667	18
tha	30	47	299.667	42
tha	8	9	21	9
tha	30	66	299.667	49
tha	10	15	33	13
tha	28	62	261	46
tha	20	33	133	30
tha	14	20	65	17
tha	20	43	133	29
tha	15	31	74.6667	20
tha	12	21	47.6667	16
tha	31	60	320	46
tha	31	66	320	54
tha	23	42	176	35
tha	27	53	242.667	42
tha	27	71	242.667	41
tha	33	76	362.667	47
tha	19	46	120	25
tha	16	30	85	20
tha	13	18	56	14
tha	21	35	146.667	28
tha	21	43	146.667	31
tha	27	65	242.667	43
tha	31	69	320	52
tha	14	23	65	17
tha	38	83	481	62
tha	24	58	191.667	41
tha	29	58	280	49
tha	32	110	341	54
tha	18	35	107.667	29
tha	31	81	320	52
tha	13	30	56	17
tha	43	87	616	69
tha	29	68	280	42
tha	17	34	96	21
tha	23	55	176	41
tha	30	67	299.667	48
tha	16	28	85	21
tha	27	74	242.667	47
tha	31	55	320	45
tha	20	46	133	28
tha	23	36	176	32
tha	31	64	320	47
tha	20	35	133	29
tha	27	61	242.667	40
tha	28	52	261	43
tha	28	62	261	45
tha	40	91	533	74
tha	33	99	362.667	58
tha	51	110	866.667	88
tha	21	45	146.667	30
tha	31	65	320	53
tha	12	24	47.6667	15
tha	16	38	85	22
tha	17	30	96	24
tha	17	29	96	24
tha	16	21	85	20
tha	38	76	481	61
tha	20	30	133	28
tha	19	47	120	25
tha	17	28	96	22
tha	12	16	47.6667	15
tha	20	39	133	30
tha	19	31	120	23
tha	16	25	85	21
tha	20	30	133	25
tha	13	17	56	15
tha	20	38	133	31
tha	24	44	191.667	33
tha	21	45	146.667	32
tha	20	43	133	31
tha	31	71	320	52
tha	17	26	96	22
tha	21	37	146.667	30
tha	21	29	146.667	29
tha	12	15	47.6667	15
tha	27	75	242.667	44
tha	8	12	21	11
tha	8	14	21	8
tha	28	93	261	47
tha	18	42	107.667	28
tha	16	22	85	18
tha	14	27	65	19
tha	26	53	225	36
tha	25	46	208	36
tha	23	52	176	35
tha	25	55	208	36
tha	29	74	280	50
tha	37	102	456	69
tha	33	74	362.667	55
tha	35	82	408	63
tha	23	37	176	31
tha	33	68	362.667	58
tha	21	37	146.667	30
tha	23	58	176	39
tha	12	16	47.6667	13
tha	30	80	299.667	53
tha	15	28	74.6667	19
tha	25	67	208	40
tha	24	46	191.667	36
tha	14	20	65	16
tha	11	17	40	15
tha	12	18	47.6667	14
tha	41	95	560	68
tha	26	54	225	41
tha	24	54	191.667	38
tha	31	48	320	47
tha	22	47	161	32
tha	16	22	85	21
tha	13	24	56	17
tha	25	47	208	38
tha	27	53	242.667	37
tha	21	35	146.667	31
tha	34	69	385	53
tha	34	70	385	51
tha	28	64	261	48
tha	11	17	40	14
tha	27	75	242.667	50
tha	10	13	33	11
tha	17	23	96	20
tha	31	65	320	53
tha	26	53	225	43
tha	22	54	161	33
tha	35	81	408	62
tha	12	15	47.6667	14
tha	24	41	191.667	35
tha	24	52	191.667	38
tha	25	66	208	38
tha	28	66	261	49
tha	31	77	320	52
tha	15	32	74.6667	24
tha	16	29	85	21
tha	37	85	456	62
tha	29	75	280	40
tha	15	18	74.6667	18
tha	28	58	261	42
tha	26	46	225	39
tha	20	34	133	26
tha	17	40	96	26
tha	8	11	21	9
tha	45	115	674.667	75
tha	9	12	26.6667	10
tha	17	38	96	28
tha	24	48	191.667	39
tha	25	44	208	39
tha	14	20	65	17
tha	34	82	385	58
tha	31	96	320	53
tha	33	59	362.667	51
tha	18	24	107.667	24
tha	31	59	320	43
tha	16	28	85	19
tha	23	45	176	35
tha	40	118	533	70
tha	20	40	133	31
tha	22	56	161	31
tha	16	24	85	20
tha	29	53	280	45
tha	30	54	299.667	45
tha	11	13	40	13
tha	26	62	225	42
tha	17	29	96	22
tha	34	92	385	47
tha	45	101	674.667	75
tha	16	40	85	19
tha	17	25	96	23
tha	23	53	176	37
tha	20	44	133	29
tha	25	49	208	35
tha	15	24	74.6667	18
tha	19	54	120	31
tha	24	45	191.667	38
tha	18	39	107.667	27
tha	25	41	208	38
tha	19	47	120	27
tha	10	13	33	13
tha	55	107	1008	93
tha	18	31	107.667	28
tha	12	28	47.6667	15
tha	36	106	431.667	56
tha	5	5	8	5
tha	20	45	133	31
tha	22	40	161	33
tha	13	19	56	17
tha	14	25	65	17
tha	15	31	74.6667	23
tha	8	13	21	9
tha	12	25	47.6667	14
tha	26	65	225	46
tha	12	18	47.6667	13
tha	9	18	26.6667	14
tha	16	36	85	24
tha	25	51	208	40
tha	9	10	26.6667	10
tha	8	13	21	9
tha	18	43	107.667	22
tha	21	54	146.667	31
tha	9	18	26.6667	10
tha	31	72	320	52
tha	33	67	362.667	49
tha	24	35	191.667	32
tha	8	12	21	9
tha	9	10	26.6667	8
tha	12	21	47.6667	14
tha	26	60	225	43
tha	32	67	341	48
tha	12	16	47.6667	16
tha	36	110	431.667	56
tha	12	23	47.6667	16
tha	21	34	146.667	31
tha	16	53	85	26
tha	46	112	705	77
tha	31	109	320	53
tha	41	90	560	68
tha	16	34	85	21
tha	21	48	146.667	26
tha	17	47	96	27
tha	8	11	21	9
tha	14	22	65	18
tha	25	91	208	41
tha	17	27	96	21
tha	34	68	385	55
tha	28	62	261	45
tha	21	36	146.667	31
tha	20	35	133	28
tha	14	33	65	16
tha	20	49	133	27
tha	14	29	65	17
tha	32	104	341	53
tha	17	26	96	22
tha	18	41	107.667	23
tha	16	34	85	23
tha	30	68	299.667	50
tha	13	25	56	15
tha	11	25	40	12
tha	24	51	191.667	39
tha	25	54	208	33
tha	26	56	225	41
tha	7	8	16	7
tha	32	61	341	49
tha	22	50	161	31
tha	21	36	146.667	31
tha	17	50	96	24
tha	13	41	56	15
tha	6	6	11.6667	5
tha	21	37	146.667	28
tha	17	23	96	21
tha	13	19	56	14
tha	19	32	120	28
tha	12	20	47.6667	14
tha	35	67	408	56
tha	26	59	225	42
tha	20	34	133	30
tha	38	69	481	58
tha	23	45	176	30
tha	14	21	65	17
tha	19	37	120	29
tha	27	51	242.667	37
tha	26	50	225	36
tha	22	52	161	32
tha	26	60	225	47
tha	18	33	107.667	28
tha	22	39	161	28
tha	31	81	320	50
tha	10	19	33	13
tha	34	76	385	55
tha	13	25	56	18
tha	21	38	146.667	31
tha	7	8	16	7
tha	14	28	65	20
tha	16	26	85	22
tha	14	22	65	16
tha	25	45	208	37
tha	11	17	40	14
tha	20	38	133	28
tha	14	24	65	18
tha	21	34	146.667	31
tha	30	72	299.667	56
tha	17	35	96	23
tha	41	126	560	71
tha	15	33	74.6667	19
tha	36	74	431.667	56
tha	26	51	225	37
tha	18	32	107.667	28
tha	38	88	481	65
tha	20	47	133	26
tha	12	18	47.6667	14
tha	25	52	208	38
tha	28	71	261	41
tha	10	14	33	12
tha	17	42	96	22
tha	25	70	208	41
tha	24	33	191.667	31
tha	31	80	320	52
tha	18	37	107.667	26
tha	13	17	56	15
tha	23	48	176	38
tha	11	15	40	13
tha	23	46	176	33
tha	11	16	40	14
tha	16	21	85	19
tha	7	11	16	6
tha	14	27	65	20
tha	14	27	65	20
tha	12	20	47.6667	15
tha	26	47	225	39
tha	20	43	133	29
tha	19	35	120	26
tha	24	48	191.667	40
tha	21	41	146.667	30
tha	27	59	242.667	40
tha	8	11	21	9
tha	14	27	65	19
tha	18	28	107.667	22
tha	30	60	299.667	50
tha	23	44	176	38
tha	15	27	74.6667	22
tha	12	19	47.6667	16
tha	19	34	120	29
tha	10	14	33	12
tha	21	32	146.667	27
tha	25	53	208	36
tha	19	46	120	25
tha	23	37	176	26
tha	25	55	208	38
tha	17	33	96	24
tha	14	29	65	17
tha	17	38	96	26
tha	12	18	47.6667	15
tha	10	16	33	12
tha	33	58	362.667	53
tha	24	44	191.667	33
tha	26	59	225	41
tha	20	35	133	30
tha	13	17	56	14
tha	21	45	146.667	34
tha	5	6	8	5
tha	25	48	208	39
tha	28	51	261	41
tha	13	24	56	18
tha	16	27	85	21
tha	21	36	146.667	30
tha	38	78	481	67
tha	26	60	225	41
tha	17	27	96	23
tha	19	28	120	24
tha	18	33	107.667	27
tha	26	57	225	47
tha	12	18	47.6667	15
tha	38	95	481	67
tha	30	53	299.667	45
tha	20	51	133	27
tha	24	51	191.667	34
tha	27	51	242.667	43
tha	17	21	96	20
tha	26	58	225	42
tha	31	77	320	52
tha	28	68	261	45
tha	20	35	133	27
tha	25	37	208	30
tha	33	83	362.667	63
tha	31	56	320	46
tha	23	45	176	37
tha	32	67	341	50
tha	15	31	74.6667	22
tha	25	46	208	38
tha	23	55	176	35
tha	22	46	161	32
tha	34	71	385	57
tha	27	62	242.667	46
tha	20	33	133	29
tha	22	40	161	33
tha	17	35	96	28
tha	25	52	208	35
tha	25	44	208	36
tha	23	38	176	33
tha	29	57	280	47
tha	25	65	208	42
tha	31	69	320	51
tha	31	69	320	51
tha	48	118	767.667	90
tha	25	41	208	36
tha	41	97	560	66
tha	20	35	133	26
tha	16	28	85	24
tha	31	75	320	51
tha	27	52	242.667	44
tha	30	48	299.667	43
tha	20	35	133	24
tha	20	51	133	31
tha	23	43	176	37
tha	23	80	176	33
tha	18	27	107.667	23
tha	32	76	341	49
tha	36	84	431.667	62
tha	20	30	133	24
tha	29	52	280	42
tha	31	70	320	50
tha	17	35	96	25
tha	28	58	261	46
tha	16	24	85	20
tha	19	28	120	24
tha	32	69	341	51
tha	26	51	225	43
tha	36	91	431.667	61
tha	26	51	225	40
tha	25	45	208	42
tha	37	82	456	57
tha	30	64	299.667	47
tha	16	24	85	20
tha	22	51	161	34
tha	63	201	1322.67	107
tha	27	44	242.667	35
tur	27	79	242.667	45
tur	16	36	85	21
tur	26	77	225	40
tur	17	40	96	22
tur	7	13	16	8
tur	6	9	11.6667	5
tur	7	11	16	7
tur	27	125	242.667	48
tur	13	38	56	17
tur	7	14	16	8
tur	14	29	65	19
tur	15	27	74.6667	20
tur	14	31	65	18
tur	21	62	146.667	30
tur	14	34	65	21
tur	8	16	21	10
tur	10	24	33	12
tur	33	89	362.667	62
tur	14	45	65	23
tur	19	56	120	27
tur	10	22	33	12
tur	9	14	26.6667	8
tur	21	62	146.667	34
tur	9	15	26.6667	12
tur	10	22	33	13
tur	14	36	65	20
tur	20	75	133	30
tur	19	37	120	26
tur	19	66	120	31
tur	32	110	341	61
tur	22	77	161	34
tur	13	31	56	17
tur	15	37	74.6667	19
tur	20	85	133	31
tur	15	57	74.6667	22
tur	15	48	74.6667	23
tur	15	36	74.6667	23
tur	8	18	21	9
tur	7	15	16	7
tur	9	14	26.6667	9
tur	14	42	65	18
tur	8	18	21	9
tur	15	51	74.6667	21
tur	28	89	261	39
tur	24	77	191.667	45
tur	26	134	225	37
tur	11	23	40	14
tur	25	70	208	35
tur	16	39	85	21
tur	22	70	161	32
tur	13	30	56	17
tur	16	40	85	21
tur	7	9	16	6
tur	21	77	146.667	29
tur	14	30	65	19
tur	30	67	299.667	46
tur	28	89	261	47
tur	16	43	85	22
tur	14	25	65	20
tur	13	51	56	22
tur	12	36	47.6667	17
tur	11	27	40	14
tur	8	14	21	10
tur	11	21	40	12
tur	10	31	33	15
tur	3	3	2.66667	2
tur	18	54	107.667	26
tur	14	32	65	19
tur	10	20	33	13
tur	23	65	176	38
tur	17	42	96	23
tur	16	48	85	24
tur	12	21	47.6667	15
tur	19	46	120	27
tur	11	29	40	14
tur	19	43	120	25
tur	18	49	107.667	30
tur	14	33	65	16
tur	19	55	120	28
tur	12	26	47.6667	17
tur	10	19	33	13
tur	20	52	133	30
tur	26	80	225	41
tur	14	44	65	22
tur	28	108	261	45
tur	17	63	96	25
tur	19	61	120	35
tur	17	78	96	23
tur	24	71	191.667	32
tur	17	51	96	22
tur	11	26	40	14
tur	28	94	261	42
tur	31	150	320	51
tur	15	40	74.6667	20
tur	28	100	261	44
tur	7	10	16	8
tur	16	32	85	20
tur	21	52	146.667	31
tur	16	55	85	22
tur	16	59	85	24
tur	25	63	208	42
tur	17	45	96	25
tur	30	85	299.667	51
tur	14	30	65	18
tur	30	107	299.667	53
tur	19	41	120	28
tur	30	68	299.667	40
tur	22	47	161	35
tur	23	84	176	35
tur	19	53	120	28
tur	10	22	33	13
tur	12	24	47.6667	17
tur	18	56	107.667	27
tur	7	9	16	8
tur	27	91	242.667	40
tur	30	82	299.667	49
tur	21	76	146.667	31
tur	19	48	120	25
tur	6	8	11.6667	6
tur	18	43	107.667	25
tur	12	18	47.6667	14
tur	30	72	299.667	53
tur	13	36	56	17
tur	13	29	56	17
tur	3	2	2.66667	2
tur	16	47	85	23
tur	16	52	85	24
tur	23	79	176	34
tur	8	13	21	10
tur	16	39	85	23
tur	13	21	56	16
tur	12	23	47.6667	14
tur	21	103	146.667	30
tur	8	16	21	10
tur	18	56	107.667	29
tur	7	12	16	7
tur	16	33	85	21
tur	23	67	176	31
tur	14	34	65	18
tur	13	26	56	16
tur	15	40	74.6667	20
tur	27	75	242.667	41
tur	21	59	146.667	29
tur	21	55	146.667	32
tur	17	48	96	24
tur	16	34	85	23
tur	15	34	74.6667	20
tur	8	18	21	8
tur	3	3	2.66667	2
tur	14	43	65	17
tur	18	50	107.667	26
tur	19	69	120	30
tur	18	47	107.667	27
tur	12	29	47.6667	16
tur	15	33	74.6667	20
tur	20	55	133	31
tur	13	46	56	18
tur	18	50	107.667	25
tur	8	12	21	8
tur	8	15	21	9
tur	10	15	33	13
tur	21	54	146.667	31
tur	13	35	56	18
tur	8	9	21	8
tur	13	19	56	15
tur	17	37	96	23
tur	12	28	47.6667	16
tur	12	24	47.6667	19
tur	5	7	8	4
tur	10	20	33	12
tur	3	3	2.66667	2
tur	17	35	96	24
tur	11	39	40	15
tur	5	6	8	4
tur	18	35	107.667	28
tur	5	6	8	5
tur	11	20	40	13
tur	8	12	21	9
tur	15	33	74.6667	21
tur	12	22	47.6667	17
tur	12	32	47.6667	17
tur	14	33	65	22
tur	12	30	47.6667	17
tur	14	21	65	16
tur	16	45	85	21
tur	13	35	56	17
tur	4	3	5	3
tur	6	8	11.6667	6
tur	13	27	56	16
tur	9	17	26.6667	10
tur	20	52	133	30
tur	14	30	65	18
tur	24	62	191.667	44
tur	3	3	2.66667	2
tur	12	30	47.6667	17
tur	20	64	133	27
tur	19	46	120	33
tur	15	46	74.6667	21
tur	6	9	11.6667	6
tur	19	62	120	28
tur	22	75	161	39
tur	8	19	21	9
tur	26	72	225	36
tur	21	59	146.667	32
tur	13	28	56	17
tur	14	26	65	22
tur	17	58	96	25
tur	16	39	85	25
tur	4	5	5	3
tur	13	25	56	19
tur	8	23	21	9
tur	19	60	120	30
tur	5	5	8	5
tur	11	16	40	12
tur	7	14	16	8
tur	13	37	56	18
tur	13	32	56	18
tur	17	57	96	29
tur	26	84	225	47
tur	16	44	85	24
tur	15	37	74.6667	20
tur	20	53	133	28
tur	4	3	5	3
tur	7	18	16	8
tur	21	71	146.667	32
tur	13	26	56	19
tur	15	39	74.6667	21
tur	17	55	96	25
tur	5	8	8	5
tur	6	8	11.6667	6
tur	18	103	107.667	27
tur	18	49	107.667	29
tur	5	8	8	5
tur	5	7	8	5
tur	21	49	146.667	25
tur	19	53	120	30
tur	18	54	107.667	24
tur	19	42	120	28
tur	11	18	40	11
tur	6	8	11.6667	6
tur	8	13	21	10
tur	24	62	191.667	44
tur	30	61	299.667	50
tur	15	49	74.6667	24
tur	14	41	65	18
tur	12	20	47.6667	14
tur	14	41	65	18
tur	10	23	33	12
tur	16	45	85	24
tur	5	7	8	4
tur	20	47	133	30
tur	9	14	26.6667	11
tur	13	35	56	20
tur	15	41	74.6667	22
tur	8	11	21	10
tur	15	38	74.6667	19
tur	10	18	33	10
tur	19	44	120	28
tur	21	67	146.667	28
tur	18	72	107.667	23
tur	12	32	47.6667	16
tur	20	61	133	29
tur	15	34	74.6667	21
tur	13	37	56	20
tur	11	26	40	15
tur	20	51	133	30
tur	9	22	26.6667	11
tur	15	34	74.6667	18
tur	10	22	33	12
tur	17	47	96	21
tur	9	21	26.6667	11
tur	22	90	161	35
tur	12	23	47.6667	15
tur	14	34	65	18
tur	4	5	5	3
tur	25	77	208	44
tur	11	22	40	14
tur	20	50	133	28
tur	20	53	133	33
tur	6	6	11.6667	6
tur	17	51	96	25
tur	12	29	47.6667	14
tur	15	37	74.6667	18
tur	9	16	26.6667	11
tur	15	45	74.6667	23
tur	11	26	40	14
tur	6	13	11.6667	6
tur	12	26	47.6667	16
tur	10	20	33	13
tur	19	77	120	31
tur	15	32	74.6667	21
tur	11	37	40	14
tur	7	18	16	8
tur	19	42	120	26
tur	14	35	65	18
tur	7	9	16	8
tur	11	27	40	13
tur	5	7	8	5
tur	21	72	146.667	33
tur	10	24	33	12
tur	10	23	33	11
tur	8	15	21	9
tur	21	53	146.667	29
tur	13	28	56	18
tur	16	44	85	20
tur	25	101	208	37
tur	4	4	5	4
tur	13	22	56	17
tur	18	65	107.667	25
tur	15	40	74.6667	25
tur	11	37	40	16
tur	12	35	47.6667	14
tur	12	29	47.6667	16
tur	9	20	26.6667	11
tur	18	50	107.667	30
tur	14	27	65	21
tur	6	6	11.6667	6
tur	19	59	120	31
tur	17	32	96	25
tur	19	49	120	28
tur	6	8	11.6667	6
tur	19	55	120	31
tur	11	25	40	15
tur	14	30	65	18
tur	12	24	47.6667	15
tur	13	29	56	17
tur	12	18	47.6667	17
tur	13	41	56	18
tur	17	41	96	22
tur	16	31	85	21
tur	13	34	56	20
tur	19	62	120	31
tur	14	36	65	19
tur	7	12	16	8
tur	11	16	40	14
tur	15	41	74.6667	23
tur	10	19	33	13
tur	11	30	40	13
tur	8	12	21	10
tur	7	14	16	9
tur	13	40	56	16
tur	16	55	85	24
tur	18	60	107.667	27
tur	12	41	47.6667	15
tur	15	39	74.6667	19
tur	18	38	107.667	25
tur	15	42	74.6667	22
tur	13	33	56	17
tur	19	48	120	28
tur	14	33	65	17
tur	16	50	85	27
tur	11	26	40	15
tur	7	12	16	7
tur	6	11	11.6667	7
tur	10	18	33	12
tur	21	72	146.667	34
tur	10	21	33	12
tur	17	64	96	26
tur	13	34	56	19
tur	11	19	40	12
tur	8	13	21	9
tur	15	32	74.6667	19
tur	18	45	107.667	23
tur	6	7	11.6667	6
tur	17	34	96	21
tur	6	8	11.6667	5
tur	12	25	47.6667	15
tur	15	42	74.6667	21
tur	9	22	26.6667	11
tur	19	42	120	29
tur	15	45	74.6667	21
tur	15	39	74.6667	18
tur	21	74	146.667	27
tur	14	25	65	18
tur	8	15	21	9
tur	11	26	40	13
tur	12	45	47.6667	14
tur	12	25	47.6667	15
tur	23	60	176	38
tur	11	18	40	12
tur	9	23	26.6667	10
tur	23	73	176	42
tur	8	12	21	9
tur	10	24	33	11
tur	11	25	40	16
tur	10	24	33	11
tur	12	20	47.6667	16
tur	17	48	96	26
tur	11	24	40	12
tur	8	12	21	8
tur	15	43	74.6667	19
tur	11	25	40	14
tur	19	54	120	28
tur	14	45	65	20
tur	16	41	85	23
tur	18	59	107.667	25
tur	15	36	74.6667	20
tur	9	24	26.6667	9
tur	16	51	85	21
tur	10	30	33	11
tur	25	67	208	39
tur	18	59	107.667	27
tur	25	74	208	35
tur	11	20	40	14
tur	19	55	120	31
tur	11	19	40	14
tur	13	26	56	17
tur	27	65	242.667	40
tur	21	60	146.667	34
tur	19	64	120	33
tur	16	44	85	24
tur	37	133	456	61
tur	14	31	65	17
tur	7	13	16	7
tur	14	35	65	22
tur	22	96	161	32
tur	23	67	176	32
tur	25	59	208	45
tur	14	49	65	20
tur	18	52	107.667	29
tur	7	14	16	8
tur	9	18	26.6667	11
tur	17	42	96	23
tur	10	24	33	13
tur	25	63	208	38
tur	16	38	85	24
tur	30	86	299.667	53
tur	21	56	146.667	36
tur	7	13	16	7
tur	12	23	47.6667	13
tur	21	45	146.667	31
tur	12	31	47.6667	17
tur	11	25	40	15
tur	11	27	40	14
tur	8	13	21	8
tur	19	83	120	26
tur	12	20	47.6667	13
tur	10	27	33	13
tur	11	20	40	12
tur	17	35	96	22
tur	11	33	40	14
tur	25	97	208	42
tur	12	23	47.6667	14
tur	13	24	56	17
tur	30	107	299.667	48
tur	11	22	40	13
tur	19	40	120	29
tur	6	9	11.6667	5
tur	9	17	26.6667	10
tur	7	9	16	8
tur	7	9	16	7
tur	7	15	16	7
tur	13	33	56	17
tur	15	43	74.6667	18
tur	23	74	176	32
tur	19	60	120	27
tur	8	11	21	8
tur	29	71	280	45
tur	11	28	40	14
tur	14	42	65	19
tur	9	20	26.6667	12
tur	12	26	47.6667	16
tur	18	61	107.667	26
tur	10	26	33	12
tur	15	30	74.6667	18
tur	15	62	74.6667	24
tur	14	36	65	19
tur	11	23	40	13
tur	14	34	65	19
tur	14	33	65	21
tur	15	32	74.6667	18
tur	13	37	56	17
tur	13	24	56	17
tur	10	19	33	14
tur	15	29	74.6667	23
tur	12	39	47.6667	17
tur	12	32	47.6667	17
tur	19	47	120	26
tur	18	51	107.667	24
tur	15	41	74.6667	18
tur	21	60	146.667	33
tur	29	100	280	52
tur	11	19	40	13
tur	23	81	176	34
tur	23	70	176	34
tur	13	38	56	18
tur	11	21	40	13
tur	13	24	56	15
tur	11	27	40	16
tur	23	82	176	36
tur	15	36	74.6667	20
tur	12	36	47.6667	16
tur	14	31	65	21
tur	13	40	56	18
tur	13	23	56	16
tur	21	67	146.667	31
tur	12	20	47.6667	14
tur	12	34	47.6667	15
tur	12	22	47.6667	16
tur	27	115	242.667	49
tur	16	36	85	21
tur	13	22	56	17
tur	23	74	176	34
tur	9	13	26.6667	11
tur	25	99	208	38
tur	16	37	85	23
tur	11	22	40	14
tur	14	35	65	19
tur	16	62	85	23
tur	25	69	208	44
tur	24	57	191.667	36
tur	10	23	33	14
tur	17	35	96	26
tur	7	13	16	8
tur	15	37	74.6667	21
tur	19	65	120	30
tur	10	25	33	13
tur	6	7	11.6667	7
tur	15	51	74.6667	20
tur	17	57	96	20
tur	16	39	85	22
tur	13	25	56	15
tur	21	61	146.667	31
tur	13	36	56	17
tur	18	48	107.667	31
tur	26	55	225	38
tur	18	46	107.667	30
tur	8	13	21	7
tur	35	152	408	60
tur	18	45	107.667	26
tur	17	48	96	21
tur	16	34	85	23
tur	18	32	107.667	21
tur	20	66	133	29
tur	13	29	56	19
tur	25	75	208	38
tur	19	50	120	26
tur	19	53	120	27
tur	12	21	47.6667	15
tur	10	26	33	14
tur	21	70	146.667	34
tur	4	5	5	3
tur	13	32	56	19
tur	13	33	56	15
tur	20	66	133	31
tur	16	28	85	19
tur	20	48	133	28
tur	10	18	33	9
tur	13	39	56	19
tur	13	43	56	18
tur	4	5	5	3
tur	5	5	8	4
tur	10	15	33	12
tur	25	59	208	40
tur	9	20	26.6667	10
tur	11	32	40	17
tur	13	36	56	18
tur	15	30	74.6667	21
tur	17	48	96	22
tur	10	20	33	12
tur	13	37	56	16
tur	8	13	21	9
tur	21	59	146.667	31
tur	20	51	133	27
tur	36	127	431.667	72
tur	20	51	133	31
